user_id,age,country,platform,daily_usage_minutes,content_type,engagement_score,mental_fatigue_level,date
372,38,Pakistan,YouTube,113,Stories,8.12,6,2023-01-16 11:00:00
373,48,Germany,YouTube,260,Reels,6.48,2,2023-01-16 12:00:00
374,18,USA,Facebook,286,Stories,7.99,2,2023-01-16 13:00:00
375,33,Pakistan,TikTok,224,Reels,7.12,8,2023-01-16 14:00:00
376,40,Brazil,X,87,Live,2.33,6,2023-01-16 15:00:00
377,57,Germany,Instagram,111,Stories,1.0,3,2023-01-16 16:00:00
378,46,Australia,X,73,Stories,9.08,5,2023-01-16 17:00:00
379,18,Australia,TikTok,101,Reels,9.48,3,2023-01-16 18:00:00
380,55,India,TikTok,216,Reels,7.41,2,2023-01-16 19:00:00
381,61,Pakistan,Facebook,290,Posts,7.38,3,2023-01-16 20:00:00
382,39,USA,YouTube,241,Shorts,3.07,1,2023-01-16 21:00:00
383,47,Canada,YouTube,12,Stories,5.65,7,2023-01-16 22:00:00
384,62,Australia,TikTok,298,Shorts,9.93,6,2023-01-16 23:00:00
385,37,Australia,Facebook,193,Shorts,8.63,5,2023-01-17 00:00:00
386,38,India,Facebook,85,Stories,3.39,6,2023-01-17 01:00:00
387,17,Germany,Instagram,112,Reels,3.36,8,2023-01-17 02:00:00
388,42,India,YouTube,325,Posts,5.09,3,2023-01-17 03:00:00
389,57,Brazil,TikTok,71,Live,4.34,3,2023-01-17 04:00:00
390,17,USA,X,178,Stories,4.03,5,2023-01-17 05:00:00
391,41,Pakistan,YouTube,350,Stories,6.46,5,2023-01-17 06:00:00
392,32,UK,Instagram,355,Live,0.61,1,2023-01-17 07:00:00
393,55,UK,Facebook,332,Shorts,7.75,4,2023-01-17 08:00:00
394,48,Pakistan,TikTok,47,Posts,7.53,9,2023-01-17 09:00:00
395,24,Germany,YouTube,191,Shorts,8.39,8,2023-01-17 10:00:00
396,58,Brazil,X,306,Live,8.49,3,2023-01-17 11:00:00
397,63,Australia,Instagram,204,Live,5.88,5,2023-01-17 12:00:00
398,54,Germany,Instagram,43,Posts,7.91,5,2023-01-17 13:00:00
399,44,Australia,YouTube,224,Live,5.18,7,2023-01-17 14:00:00
400,57,Australia,X,311,Live,9.54,8,2023-01-17 15:00:00
401,41,UK,Instagram,8,Posts,2.31,9,2023-01-17 16:00:00
402,50,Germany,TikTok,125,Stories,9.2,7,2023-01-17 17:00:00
403,40,Brazil,Instagram,340,Shorts,2.96,2,2023-01-17 18:00:00
404,39,India,X,81,Stories,1.48,8,2023-01-17 19:00:00
405,28,Australia,Facebook,183,Stories,4.67,8,2023-01-17 20:00:00
406,22,Canada,Facebook,137,Shorts,6.34,2,2023-01-17 21:00:00
407,51,Canada,YouTube,315,Stories,2.69,6,2023-01-17 22:00:00
408,60,India,X,233,Posts,5.78,10,2023-01-17 23:00:00
409,35,Canada,Instagram,280,Shorts,8.17,1,2023-01-18 00:00:00
410,16,USA,Instagram,156,Reels,2.94,7,2023-01-18 01:00:00
411,23,Australia,Facebook,168,Stories,6.01,10,2023-01-18 02:00:00
412,61,India,Facebook,294,Live,3.72,2,2023-01-18 03:00:00
413,31,Germany,TikTok,113,Shorts,5.53,5,2023-01-18 04:00:00
414,29,Australia,Facebook,130,Reels,6.84,7,2023-01-18 05:00:00
415,27,India,TikTok,244,Live,3.83,10,2023-01-18 06:00:00
416,38,UK,Instagram,314,Reels,9.95,9,2023-01-18 07:00:00
417,30,Brazil,TikTok,349,Stories,5.86,1,2023-01-18 08:00:00
418,43,Germany,TikTok,150,Live,8.33,9,2023-01-18 09:00:00
419,49,Brazil,YouTube,256,Stories,7.39,5,2023-01-18 10:00:00
420,17,UK,Facebook,187,Live,8.6,6,2023-01-18 11:00:00
421,47,Australia,TikTok,313,Shorts,2.15,8,2023-01-18 12:00:00
422,38,Germany,Instagram,310,Posts,2.61,2,2023-01-18 13:00:00
423,37,Brazil,X,76,Posts,5.13,7,2023-01-18 14:00:00
424,40,Canada,TikTok,223,Reels,8.6,4,2023-01-18 15:00:00
425,37,Brazil,Facebook,211,Live,2.38,9,2023-01-18 16:00:00
426,37,India,YouTube,177,Stories,9.73,6,2023-01-18 17:00:00
427,64,Australia,Instagram,145,Shorts,1.71,7,2023-01-18 18:00:00
428,57,USA,YouTube,276,Shorts,2.16,6,2023-01-18 19:00:00
429,21,Brazil,X,218,Shorts,2.09,8,2023-01-18 20:00:00
430,30,Germany,TikTok,273,Posts,6.07,6,2023-01-18 21:00:00
431,58,Germany,TikTok,24,Stories,9.22,7,2023-01-18 22:00:00
432,52,Pakistan,Facebook,70,Shorts,2.92,8,2023-01-18 23:00:00
433,48,Brazil,TikTok,307,Shorts,5.75,1,2023-01-19 00:00:00
434,23,Australia,Instagram,151,Reels,2.17,10,2023-01-19 01:00:00
435,59,Australia,X,169,Live,6.5,4,2023-01-19 02:00:00
436,59,UK,YouTube,314,Live,1.67,6,2023-01-19 03:00:00
437,20,Pakistan,X,10,Live,5.17,1,2023-01-19 04:00:00
438,54,Brazil,TikTok,18,Reels,6.72,4,2023-01-19 05:00:00
439,19,Canada,YouTube,136,Posts,6.0,6,2023-01-19 06:00:00
440,21,UK,Facebook,346,Reels,1.83,7,2023-01-19 07:00:00
441,60,Pakistan,X,247,Shorts,2.03,6,2023-01-19 08:00:00
442,47,Brazil,YouTube,235,Stories,6.88,4,2023-01-19 09:00:00
443,45,Brazil,YouTube,232,Shorts,8.18,7,2023-01-19 10:00:00
444,62,UK,YouTube,166,Shorts,9.13,10,2023-01-19 11:00:00
445,50,Canada,Instagram,287,Stories,8.23,2,2023-01-19 12:00:00
446,55,Pakistan,X,267,Live,9.75,6,2023-01-19 13:00:00
447,31,Brazil,YouTube,135,Reels,4.38,5,2023-01-19 14:00:00
448,28,Brazil,X,229,Posts,3.65,2,2023-01-19 15:00:00
449,57,Pakistan,YouTube,262,Shorts,0.77,9,2023-01-19 16:00:00
450,45,USA,Facebook,238,Shorts,4.77,7,2023-01-19 17:00:00
451,34,UK,Facebook,340,Posts,6.69,3,2023-01-19 18:00:00
452,32,UK,Facebook,320,Reels,8.25,7,2023-01-19 19:00:00
453,34,Germany,TikTok,28,Shorts,3.04,6,2023-01-19 20:00:00
454,43,Canada,YouTube,275,Posts,5.38,7,2023-01-19 21:00:00
455,41,India,TikTok,99,Shorts,6.79,4,2023-01-19 22:00:00
456,52,USA,X,146,Live,5.74,10,2023-01-19 23:00:00
457,41,Pakistan,TikTok,186,Live,3.1,8,2023-01-20 00:00:00
458,38,Pakistan,X,210,Shorts,8.06,8,2023-01-20 01:00:00
459,24,Pakistan,X,85,Shorts,2.15,7,2023-01-20 02:00:00
460,27,USA,X,278,Live,9.1,7,2023-01-20 03:00:00
461,16,Brazil,TikTok,280,Shorts,9.55,10,2023-01-20 04:00:00
462,16,Pakistan,YouTube,212,Reels,3.97,8,2023-01-20 05:00:00
463,62,Pakistan,TikTok,300,Reels,4.07,1,2023-01-20 06:00:00
464,49,Canada,YouTube,43,Stories,7.56,6,2023-01-20 07:00:00
465,47,Australia,YouTube,292,Reels,4.83,2,2023-01-20 08:00:00
466,63,Australia,X,128,Shorts,0.77,1,2023-01-20 09:00:00
467,40,Germany,TikTok,287,Shorts,9.24,10,2023-01-20 10:00:00
468,55,Germany,YouTube,184,Posts,4.59,7,2023-01-20 11:00:00
469,60,Pakistan,Facebook,101,Reels,2.43,6,2023-01-20 12:00:00
470,16,Canada,YouTube,195,Live,5.78,5,2023-01-20 13:00:00
471,31,Pakistan,Facebook,78,Live,2.58,5,2023-01-20 14:00:00
472,54,Germany,TikTok,277,Stories,2.46,9,2023-01-20 15:00:00
473,20,USA,TikTok,53,Posts,5.68,9,2023-01-20 16:00:00
474,37,USA,TikTok,341,Live,4.21,6,2023-01-20 17:00:00
475,44,Brazil,YouTube,214,Stories,5.94,3,2023-01-20 18:00:00
476,18,India,Instagram,120,Reels,9.97,7,2023-01-20 19:00:00
477,27,Australia,YouTube,27,Posts,8.66,4,2023-01-20 20:00:00
478,41,Canada,YouTube,102,Posts,0.57,5,2023-01-20 21:00:00
479,31,UK,X,332,Shorts,0.98,7,2023-01-20 22:00:00
480,52,Australia,X,317,Reels,6.3,7,2023-01-20 23:00:00
481,37,UK,YouTube,194,Posts,6.45,10,2023-01-21 00:00:00
482,44,India,Facebook,186,Stories,8.84,8,2023-01-21 01:00:00
483,29,India,X,152,Live,6.48,1,2023-01-21 02:00:00
484,43,Pakistan,YouTube,346,Reels,2.66,5,2023-01-21 03:00:00
485,20,Germany,Instagram,27,Reels,4.95,9,2023-01-21 04:00:00
486,62,India,Facebook,109,Posts,8.19,7,2023-01-21 05:00:00
487,64,India,TikTok,167,Posts,9.27,2,2023-01-21 06:00:00
488,45,UK,YouTube,71,Posts,2.75,1,2023-01-21 07:00:00
489,61,Germany,YouTube,294,Stories,5.63,8,2023-01-21 08:00:00
490,20,India,Facebook,293,Shorts,2.01,9,2023-01-21 09:00:00
491,27,Australia,X,50,Posts,5.22,10,2023-01-21 10:00:00
492,31,Brazil,X,85,Shorts,1.36,5,2023-01-21 11:00:00
493,41,India,X,151,Shorts,9.45,6,2023-01-21 12:00:00
494,41,Brazil,TikTok,226,Reels,6.56,2,2023-01-21 13:00:00
495,63,Germany,Facebook,347,Live,8.62,5,2023-01-21 14:00:00
496,36,Pakistan,Facebook,19,Live,9.98,4,2023-01-21 15:00:00
497,54,Canada,X,125,Stories,2.24,8,2023-01-21 16:00:00
498,51,Germany,X,82,Stories,7.09,8,2023-01-21 17:00:00
499,48,UK,Instagram,326,Live,8.93,5,2023-01-21 18:00:00
500,45,Canada,Instagram,299,Live,5.97,8,2023-01-21 19:00:00
501,52,Australia,YouTube,245,Reels,6.58,6,2023-01-21 20:00:00
502,38,USA,YouTube,22,Reels,4.37,10,2023-01-21 21:00:00
503,25,Brazil,Facebook,260,Live,6.91,6,2023-01-21 22:00:00
504,20,Brazil,Facebook,281,Posts,4.26,4,2023-01-21 23:00:00
505,51,Brazil,TikTok,31,Posts,5.03,10,2023-01-22 00:00:00
506,49,Germany,TikTok,6,Reels,1.48,3,2023-01-22 01:00:00
507,46,Brazil,Instagram,357,Shorts,0.57,9,2023-01-22 02:00:00
508,25,Pakistan,YouTube,299,Live,1.02,5,2023-01-22 03:00:00
509,34,Brazil,Instagram,316,Stories,2.33,10,2023-01-22 04:00:00
510,47,UK,Instagram,243,Posts,4.84,10,2023-01-22 05:00:00
511,16,Australia,YouTube,17,Shorts,0.7,4,2023-01-22 06:00:00
512,20,Brazil,TikTok,188,Posts,1.98,6,2023-01-22 07:00:00
513,60,Brazil,YouTube,198,Shorts,7.92,4,2023-01-22 08:00:00
514,19,Canada,X,60,Live,7.74,6,2023-01-22 09:00:00
515,31,Australia,X,234,Live,8.0,10,2023-01-22 10:00:00
516,39,Brazil,X,32,Live,9.25,8,2023-01-22 11:00:00
517,31,Germany,Facebook,324,Reels,1.63,8,2023-01-22 12:00:00
518,17,India,TikTok,75,Shorts,2.05,6,2023-01-22 13:00:00
519,64,Pakistan,TikTok,214,Stories,3.67,1,2023-01-22 14:00:00
520,43,Germany,Facebook,188,Stories,9.19,1,2023-01-22 15:00:00
521,47,USA,Instagram,45,Live,7.87,3,2023-01-22 16:00:00
522,42,Germany,X,264,Stories,3.58,2,2023-01-22 17:00:00
523,35,Canada,X,348,Posts,1.33,1,2023-01-22 18:00:00
524,39,Canada,Instagram,88,Shorts,6.36,1,2023-01-22 19:00:00
525,27,Brazil,YouTube,50,Shorts,2.94,6,2023-01-22 20:00:00
526,50,Germany,YouTube,163,Shorts,5.55,7,2023-01-22 21:00:00
527,48,Canada,TikTok,348,Posts,9.45,8,2023-01-22 22:00:00
528,48,India,Facebook,11,Reels,5.94,3,2023-01-22 23:00:00
529,58,Australia,TikTok,337,Posts,9.28,1,2023-01-23 00:00:00
530,52,Germany,YouTube,140,Shorts,4.23,5,2023-01-23 01:00:00
531,27,Pakistan,Instagram,187,Shorts,6.52,8,2023-01-23 02:00:00
532,18,India,TikTok,201,Shorts,8.99,4,2023-01-23 03:00:00
533,16,Brazil,X,176,Stories,6.09,2,2023-01-23 04:00:00
534,48,Australia,X,353,Reels,6.34,9,2023-01-23 05:00:00
535,55,Pakistan,Instagram,280,Posts,7.3,9,2023-01-23 06:00:00
536,25,Brazil,YouTube,82,Shorts,8.88,3,2023-01-23 07:00:00
537,58,Pakistan,X,182,Live,1.34,7,2023-01-23 08:00:00
538,59,Brazil,X,31,Reels,3.7,1,2023-01-23 09:00:00
539,44,Pakistan,Facebook,124,Live,4.28,8,2023-01-23 10:00:00
540,28,Australia,TikTok,285,Reels,9.14,8,2023-01-23 11:00:00
541,27,India,YouTube,312,Shorts,9.58,3,2023-01-23 12:00:00
542,46,Pakistan,TikTok,200,Reels,1.64,5,2023-01-23 13:00:00
543,61,Pakistan,YouTube,281,Reels,1.63,4,2023-01-23 14:00:00
544,17,UK,X,22,Shorts,9.38,7,2023-01-23 15:00:00
545,50,Germany,Facebook,299,Live,3.31,7,2023-01-23 16:00:00
546,38,Australia,TikTok,275,Live,2.8,8,2023-01-23 17:00:00
547,32,Brazil,X,57,Stories,0.84,5,2023-01-23 18:00:00
548,41,Australia,YouTube,298,Live,3.12,5,2023-01-23 19:00:00
549,23,Canada,TikTok,56,Live,7.09,8,2023-01-23 20:00:00
550,44,Brazil,TikTok,220,Reels,4.55,5,2023-01-23 21:00:00
551,41,Australia,X,76,Stories,5.41,1,2023-01-23 22:00:00
552,25,India,TikTok,32,Shorts,9.21,3,2023-01-23 23:00:00
553,41,Brazil,Facebook,256,Shorts,1.59,2,2023-01-24 00:00:00
554,49,Brazil,Facebook,39,Posts,1.18,10,2023-01-24 01:00:00
555,56,Australia,X,205,Stories,8.59,5,2023-01-24 02:00:00
556,22,Brazil,YouTube,253,Reels,7.86,8,2023-01-24 03:00:00
557,19,UK,X,103,Posts,3.01,9,2023-01-24 04:00:00
558,60,Germany,Facebook,312,Posts,3.58,9,2023-01-24 05:00:00
559,26,Brazil,Instagram,144,Shorts,3.45,1,2023-01-24 06:00:00
560,44,Germany,Instagram,87,Live,6.65,1,2023-01-24 07:00:00
561,51,Australia,TikTok,52,Reels,1.08,1,2023-01-24 08:00:00
562,40,Pakistan,TikTok,282,Stories,5.15,1,2023-01-24 09:00:00
563,36,USA,Instagram,252,Posts,1.77,9,2023-01-24 10:00:00
564,51,USA,Facebook,181,Reels,8.29,1,2023-01-24 11:00:00
565,25,Pakistan,TikTok,56,Shorts,4.12,7,2023-01-24 12:00:00
566,52,Pakistan,X,83,Posts,5.51,6,2023-01-24 13:00:00
567,24,Pakistan,X,326,Posts,0.78,9,2023-01-24 14:00:00
568,39,India,Facebook,68,Shorts,1.05,9,2023-01-24 15:00:00
569,50,USA,TikTok,12,Shorts,6.91,4,2023-01-24 16:00:00
570,64,Pakistan,X,218,Shorts,7.78,9,2023-01-24 17:00:00
571,50,India,TikTok,29,Reels,7.25,6,2023-01-24 18:00:00
572,63,Canada,TikTok,260,Reels,7.5,5,2023-01-24 19:00:00
573,51,Brazil,X,247,Reels,1.49,9,2023-01-24 20:00:00
574,33,India,Instagram,202,Live,7.09,7,2023-01-24 21:00:00
575,64,USA,X,98,Posts,2.23,9,2023-01-24 22:00:00
576,54,Australia,Facebook,211,Reels,1.43,5,2023-01-24 23:00:00
577,47,Canada,YouTube,19,Live,7.69,4,2023-01-25 00:00:00
578,39,USA,X,182,Posts,8.95,10,2023-01-25 01:00:00
579,38,Brazil,TikTok,79,Reels,7.31,3,2023-01-25 02:00:00
580,47,India,TikTok,108,Shorts,8.15,5,2023-01-25 03:00:00
581,52,UK,X,298,Stories,9.92,9,2023-01-25 04:00:00
582,27,Germany,YouTube,172,Reels,1.78,3,2023-01-25 05:00:00
583,64,Brazil,X,119,Stories,9.67,1,2023-01-25 06:00:00
584,28,USA,YouTube,43,Reels,6.21,2,2023-01-25 07:00:00
585,38,Pakistan,YouTube,277,Shorts,8.23,10,2023-01-25 08:00:00
586,40,India,Facebook,139,Stories,6.68,5,2023-01-25 09:00:00
587,50,Pakistan,TikTok,236,Live,5.92,3,2023-01-25 10:00:00
588,56,Pakistan,TikTok,43,Shorts,7.18,6,2023-01-25 11:00:00
589,45,Pakistan,YouTube,295,Stories,3.54,8,2023-01-25 12:00:00
590,32,Pakistan,TikTok,311,Stories,9.28,6,2023-01-25 13:00:00
591,64,Pakistan,Instagram,51,Shorts,1.6,10,2023-01-25 14:00:00
592,35,Canada,YouTube,40,Shorts,3.52,9,2023-01-25 15:00:00
593,63,USA,TikTok,324,Shorts,0.8,6,2023-01-25 16:00:00
594,40,Brazil,Instagram,99,Posts,3.08,5,2023-01-25 17:00:00
595,37,USA,Facebook,17,Live,2.57,4,2023-01-25 18:00:00
596,28,Brazil,TikTok,150,Reels,0.97,2,2023-01-25 19:00:00
597,34,Germany,Instagram,69,Stories,5.17,6,2023-01-25 20:00:00
598,64,India,X,232,Reels,4.95,2,2023-01-25 21:00:00
599,51,UK,X,246,Shorts,1.24,5,2023-01-25 22:00:00
600,27,Canada,Instagram,12,Live,2.99,1,2023-01-25 23:00:00
601,56,India,YouTube,308,Live,9.56,3,2023-01-26 00:00:00
602,34,Canada,YouTube,345,Posts,1.55,10,2023-01-26 01:00:00
603,27,Brazil,TikTok,47,Shorts,3.4,5,2023-01-26 02:00:00
604,24,USA,X,248,Stories,0.84,7,2023-01-26 03:00:00
605,22,Pakistan,YouTube,185,Posts,1.91,8,2023-01-26 04:00:00
606,43,Germany,YouTube,89,Shorts,7.14,7,2023-01-26 05:00:00
607,29,Germany,X,159,Posts,3.98,7,2023-01-26 06:00:00
608,46,Australia,Facebook,279,Reels,4.79,2,2023-01-26 07:00:00
609,34,UK,YouTube,27,Shorts,1.99,6,2023-01-26 08:00:00
610,62,Germany,Instagram,119,Stories,6.98,5,2023-01-26 09:00:00
611,31,Pakistan,TikTok,310,Stories,7.64,9,2023-01-26 10:00:00
612,20,USA,YouTube,303,Shorts,2.22,10,2023-01-26 11:00:00
613,50,UK,YouTube,103,Posts,0.93,4,2023-01-26 12:00:00
614,27,Brazil,Facebook,108,Live,1.27,7,2023-01-26 13:00:00
615,40,India,Instagram,55,Shorts,6.74,8,2023-01-26 14:00:00
616,36,Brazil,TikTok,116,Stories,1.79,6,2023-01-26 15:00:00
617,51,Pakistan,YouTube,248,Reels,5.19,3,2023-01-26 16:00:00
618,38,Pakistan,TikTok,173,Stories,1.95,5,2023-01-26 17:00:00
619,31,Germany,X,76,Live,2.12,1,2023-01-26 18:00:00
620,54,UK,YouTube,143,Stories,0.54,8,2023-01-26 19:00:00
621,60,USA,YouTube,340,Live,3.55,2,2023-01-26 20:00:00
622,57,Brazil,X,235,Shorts,1.35,10,2023-01-26 21:00:00
623,54,Australia,Facebook,243,Stories,4.24,7,2023-01-26 22:00:00
624,29,Brazil,YouTube,257,Posts,6.18,9,2023-01-26 23:00:00
625,46,Canada,TikTok,53,Posts,3.99,1,2023-01-27 00:00:00
626,20,Canada,Instagram,307,Stories,7.2,4,2023-01-27 01:00:00
627,50,USA,TikTok,76,Stories,7.54,7,2023-01-27 02:00:00
628,38,USA,Facebook,267,Reels,7.12,9,2023-01-27 03:00:00
629,44,Canada,Instagram,326,Stories,9.4,2,2023-01-27 04:00:00
630,58,Australia,TikTok,226,Reels,2.75,2,2023-01-27 05:00:00
631,26,UK,TikTok,81,Reels,2.3,6,2023-01-27 06:00:00
632,33,Canada,X,66,Reels,6.29,3,2023-01-27 07:00:00
633,62,USA,Facebook,161,Reels,6.15,4,2023-01-27 08:00:00
634,27,Germany,X,298,Shorts,5.35,3,2023-01-27 09:00:00
635,24,India,Instagram,129,Posts,0.54,1,2023-01-27 10:00:00
636,25,Australia,X,233,Reels,5.77,6,2023-01-27 11:00:00
637,59,Pakistan,Facebook,344,Posts,9.36,2,2023-01-27 12:00:00
638,32,Australia,YouTube,165,Reels,3.68,2,2023-01-27 13:00:00
639,53,Germany,YouTube,33,Posts,9.69,7,2023-01-27 14:00:00
640,22,Germany,Instagram,118,Stories,3.89,5,2023-01-27 15:00:00
641,61,Pakistan,YouTube,83,Stories,1.83,8,2023-01-27 16:00:00
642,28,Brazil,X,27,Posts,4.28,2,2023-01-27 17:00:00
643,55,USA,Instagram,110,Reels,5.2,10,2023-01-27 18:00:00
644,57,Canada,Facebook,135,Shorts,6.48,8,2023-01-27 19:00:00
645,24,Brazil,Instagram,177,Posts,5.3,7,2023-01-27 20:00:00
646,42,UK,Instagram,268,Live,5.6,10,2023-01-27 21:00:00
647,17,Australia,TikTok,346,Shorts,0.73,8,2023-01-27 22:00:00
648,20,Pakistan,TikTok,289,Live,2.91,3,2023-01-27 23:00:00
649,44,Australia,Instagram,6,Posts,3.45,8,2023-01-28 00:00:00
650,52,Brazil,YouTube,237,Reels,9.88,6,2023-01-28 01:00:00
651,53,Germany,TikTok,255,Live,3.31,2,2023-01-28 02:00:00
652,34,Canada,Facebook,325,Posts,9.02,6,2023-01-28 03:00:00
653,23,Australia,X,112,Shorts,3.39,5,2023-01-28 04:00:00
654,63,UK,TikTok,280,Reels,1.41,3,2023-01-28 05:00:00
655,60,Germany,Instagram,184,Live,2.85,1,2023-01-28 06:00:00
656,16,UK,YouTube,217,Posts,3.09,7,2023-01-28 07:00:00
657,37,Canada,X,297,Reels,9.79,2,2023-01-28 08:00:00
658,32,Australia,TikTok,76,Reels,6.91,1,2023-01-28 09:00:00
659,22,India,YouTube,287,Stories,9.35,1,2023-01-28 10:00:00
660,40,Brazil,YouTube,179,Reels,8.43,7,2023-01-28 11:00:00
661,60,Australia,YouTube,127,Posts,6.0,1,2023-01-28 12:00:00
662,19,Brazil,Instagram,231,Shorts,6.92,9,2023-01-28 13:00:00
663,51,Canada,Facebook,305,Stories,6.44,6,2023-01-28 14:00:00
664,21,Australia,YouTube,87,Posts,6.83,4,2023-01-28 15:00:00
665,46,Brazil,X,257,Posts,3.02,4,2023-01-28 16:00:00
666,34,Pakistan,TikTok,150,Posts,4.38,5,2023-01-28 17:00:00
667,59,Brazil,X,124,Live,6.13,2,2023-01-28 18:00:00
668,54,Australia,Instagram,69,Live,0.84,5,2023-01-28 19:00:00
669,42,USA,Instagram,285,Shorts,5.09,2,2023-01-28 20:00:00
670,25,Australia,X,287,Posts,8.67,4,2023-01-28 21:00:00
671,41,Australia,Facebook,110,Live,5.18,10,2023-01-28 22:00:00
672,34,Brazil,Instagram,304,Live,5.75,5,2023-01-28 23:00:00
673,54,UK,Instagram,111,Live,2.42,6,2023-01-29 00:00:00
674,18,India,X,40,Shorts,8.05,6,2023-01-29 01:00:00
675,60,UK,Instagram,151,Shorts,3.91,9,2023-01-29 02:00:00
676,28,Brazil,Facebook,266,Posts,9.59,4,2023-01-29 03:00:00
677,43,UK,Facebook,163,Stories,9.94,5,2023-01-29 04:00:00
678,35,Germany,Facebook,269,Posts,9.2,6,2023-01-29 05:00:00
679,43,USA,TikTok,206,Live,1.31,4,2023-01-29 06:00:00
680,23,UK,Facebook,159,Live,3.67,6,2023-01-29 07:00:00
681,56,Pakistan,Facebook,17,Reels,9.48,2,2023-01-29 08:00:00
682,54,Canada,TikTok,301,Posts,8.14,7,2023-01-29 09:00:00
683,16,Pakistan,YouTube,326,Live,9.16,3,2023-01-29 10:00:00
684,18,Canada,Instagram,89,Live,5.94,10,2023-01-29 11:00:00
685,28,Australia,Facebook,284,Stories,5.06,4,2023-01-29 12:00:00
686,43,Germany,Instagram,249,Reels,1.51,9,2023-01-29 13:00:00
687,64,USA,X,304,Posts,8.47,5,2023-01-29 14:00:00
688,40,Pakistan,Instagram,358,Shorts,7.58,9,2023-01-29 15:00:00
689,48,USA,TikTok,320,Posts,1.06,10,2023-01-29 16:00:00
690,53,Pakistan,Instagram,13,Posts,2.49,10,2023-01-29 17:00:00
691,21,Australia,Instagram,251,Stories,5.79,10,2023-01-29 18:00:00
692,59,Canada,Instagram,316,Posts,7.0,10,2023-01-29 19:00:00
693,60,India,YouTube,282,Stories,1.81,6,2023-01-29 20:00:00
694,47,Germany,YouTube,242,Stories,2.83,8,2023-01-29 21:00:00
695,60,Pakistan,X,207,Live,2.33,5,2023-01-29 22:00:00
696,62,Pakistan,TikTok,251,Shorts,2.59,5,2023-01-29 23:00:00
697,36,Australia,Instagram,239,Stories,9.25,3,2023-01-30 00:00:00
698,31,Germany,Instagram,85,Reels,7.3,7,2023-01-30 01:00:00
699,36,Canada,Instagram,17,Reels,7.5,2,2023-01-30 02:00:00
700,26,Canada,Instagram,331,Shorts,8.04,3,2023-01-30 03:00:00
701,52,Pakistan,YouTube,20,Stories,3.89,2,2023-01-30 04:00:00
702,51,India,X,49,Shorts,7.79,8,2023-01-30 05:00:00
703,50,India,Facebook,325,Live,9.79,4,2023-01-30 06:00:00
704,34,USA,TikTok,143,Reels,7.13,10,2023-01-30 07:00:00
705,35,Germany,Instagram,330,Posts,4.46,8,2023-01-30 08:00:00
706,33,Germany,X,152,Reels,7.31,8,2023-01-30 09:00:00
707,62,Canada,Facebook,359,Stories,9.06,8,2023-01-30 10:00:00
708,56,USA,X,240,Shorts,1.72,8,2023-01-30 11:00:00
709,64,Australia,YouTube,195,Reels,3.02,8,2023-01-30 12:00:00
710,29,Germany,Facebook,105,Posts,9.23,9,2023-01-30 13:00:00
711,30,USA,X,109,Posts,9.49,2,2023-01-30 14:00:00
712,46,USA,YouTube,254,Shorts,5.1,9,2023-01-30 15:00:00
713,16,Pakistan,X,98,Shorts,4.06,8,2023-01-30 16:00:00
714,18,Canada,X,224,Reels,3.19,10,2023-01-30 17:00:00
715,31,USA,Facebook,302,Stories,5.24,1,2023-01-30 18:00:00
716,38,Brazil,YouTube,343,Live,9.38,5,2023-01-30 19:00:00
717,26,India,Instagram,137,Posts,1.92,2,2023-01-30 20:00:00
718,27,Brazil,TikTok,159,Shorts,4.49,10,2023-01-30 21:00:00
719,25,India,Facebook,32,Live,9.16,5,2023-01-30 22:00:00
720,47,UK,YouTube,286,Live,3.82,8,2023-01-30 23:00:00
721,31,Canada,X,120,Live,7.8,9,2023-01-31 00:00:00
722,23,Pakistan,YouTube,309,Stories,4.2,9,2023-01-31 01:00:00
723,53,Australia,TikTok,238,Shorts,8.15,1,2023-01-31 02:00:00
724,27,Brazil,TikTok,5,Posts,9.82,7,2023-01-31 03:00:00
725,39,Brazil,Instagram,352,Shorts,4.18,8,2023-01-31 04:00:00
726,43,UK,Instagram,244,Reels,8.53,10,2023-01-31 05:00:00
727,23,India,TikTok,62,Posts,9.89,3,2023-01-31 06:00:00
728,43,Pakistan,Facebook,339,Shorts,9.85,6,2023-01-31 07:00:00
729,51,UK,Facebook,187,Posts,4.62,3,2023-01-31 08:00:00
730,41,Canada,X,341,Reels,5.11,9,2023-01-31 09:00:00
731,23,Pakistan,Instagram,30,Posts,3.38,3,2023-01-31 10:00:00
732,43,Canada,X,81,Live,3.48,2,2023-01-31 11:00:00
733,43,USA,Instagram,221,Stories,5.18,9,2023-01-31 12:00:00
734,52,Germany,TikTok,332,Reels,2.4,8,2023-01-31 13:00:00
735,56,USA,Facebook,329,Posts,7.26,8,2023-01-31 14:00:00
736,51,Canada,Facebook,266,Reels,5.59,2,2023-01-31 15:00:00
737,42,Brazil,TikTok,27,Live,9.03,6,2023-01-31 16:00:00
738,32,Pakistan,X,248,Stories,8.2,5,2023-01-31 17:00:00
739,24,India,X,162,Reels,3.56,2,2023-01-31 18:00:00
740,48,Australia,YouTube,210,Live,5.31,5,2023-01-31 19:00:00
741,35,India,Instagram,314,Live,7.63,4,2023-01-31 20:00:00
742,28,Pakistan,X,91,Live,2.34,9,2023-01-31 21:00:00
743,43,USA,TikTok,271,Posts,0.8,1,2023-01-31 22:00:00
